@RELATION donnees
@ATTRIBUTE text STRING
@ATTRIBUTE eval {-1,1}
@data
"walk be not try not allow do agree let work be not memorable night probably bad close see double domestic do not order",-1
"worst non propose atrocious little earlier badly write badly edit bold badly act black dense not slight suck be not accidentally funny know assume be not go very smart rename originally title figure too stupid understand great explain instead figure utterly generic look sullen more enough know right ex see drag have meet like be good play catholic guess try investigate possibly believe know slight much less funny alcoholic fat much have want return funny alcoholic big remind high do just say do automatically funny know be talk utter more generate frankly spoiled create",-1
"not review be not actually thus not worthy be least be not usual be certainly horrify watch have turn imagine show pass be right plain not unique particular main religious engage quite possible make truly creepy orthodox just ask peter just go usually dull illogical think ostensibly say not get basic wrong base entire wrong soon tire result pointless go many similar invent whole catholic Christian build unsurprisingly end up incoherent stupid added interesting as toenail grow avoid steam",-1
"turgid numb provide real most insipid chesty Irish mislead choose provide well central main entirely devoid tedious do not want do",-1
"even allegedly joke be still awful commit least make good guess poor naturally hate very funny bad poor really not fair economically disenfranchise 4th suppose be not let be just say hypothetically suppose be not sharp enough tricky be not sharp enough joke instead think happen just end up miserable disgusting do not interesting more interesting worthwhile very sharp potential alert really blow work so hard attain funny suppose good assume misanthropic get be guess do not cast bad have play pretentious bourgeois be incompetent weird think do well just do not understand be face right bad have suppose good involve know horrible not dupe 4th deceptively alluring good",-1
"horrible bad act direct most boring bad bad horrible do not waste",-1
"poorly attempt create blah blah make sick instead keep engage whatsoever entire potential show yack care extremely boring wanted see dumb expensive withstand dreary feel last forever connect talk instead wow intend just ruin more do horrible think provoke slow pace be intelligent intelligent provoke basically pretty disobey uninspired be jumbo originally go title lame take too seriously make pathetic delusional intelligent yeah know really sin medieval just make sound cheesy execute right forget bother want actually naked dead nonsense do not equate think think ridiculous cinematic want mind numbingly boring make",-1
"potential awful catholic superstitious go well tread previous doubt involve new evil dark magic battle good evil pretty stupid lame weak suffice revolve good know anoint sick ask cleanse cut basically excommunicate not receive thus come leave throw dopy list interlace picture virgin insulting end say damn live love blah blah walk dark long give not unoriginal managed entire want well suggest",-1
"yeah well definitely regret give up watch strange little yet very long apparently do main steal here mess up wander selfish aimless unlikable extremely hard past highly favor be up come just physical claim be watch be loving beard alright be not bad still real redeemable never past endless never show just tell be fly crazy stalk mad little more stalk stalk forth think turn screwball wait name make okay work go far good try good give up ok well as previously mention do not stop very angry mess unbelievable just happen basic not terrible well foreign them",-1
"great surprise just direct royal flash though turn well not royal old release not more enthusiastic read publish up intoxicate orange still never really give see again bad sharp transfer mishandle imagine high try duel awful look more mature fail complete direct earlier read not see say end fast play just invent Russian pathetic comment more direct see more recently glad not say think greatest comic base as hard believe write as do awful",-1
"see international gross blatant 4th alcoholic name pend meet up name give local decide discover attractive plain like concoct seduce ultimately later discover previous murder 4th sense edit technical perfectly fine just gross feel basically be not open get just very begin lovely flop as walk cramped later get scissor ensue fondle homosexual be more combine not shocking just blatant come shocking revolve watch stay far far far far far away mind still scar",-1
"read ago remember think great make probably never get as far be concerned bad earth artistic go top similar little act good atrocious sloppy more allow reflect as much little reflect base be just horrendous",-1
"much wrong sum up terrible acting bad poor good not good present ridiculously bad end manage save not manage sit entire want end not wait bad see long complete sit appreciate warn absolutely nothing well regret have unspeakable",-1
"decent act just bland dull do not work be not secret reveal make just call sister dull polish good act pretty good",-1
"okay pretty good move quick good sister dead kill chase run retarded kill sister dead figure not hand think kill sister talk bad meet record say dead happen do not know not happy end much well last longer act good do not suck bad not write too not happy",-1
"be not worth photograph flat fill overused deliver amateur sound read choppy shaky cheap visual not act normal look twin sister creep house frightened sob do not think just bury instead search too many too many unnecessary typical amateur actually funny watch numerous drive view enough think watch commercial terrible really spend make",-1
"much promise disappointing thinly plot act range horrendous unbelievable more Swiss be bad end have see final rip have not painful begin numb very leave wonder try help simply scare good save bad acting have see true",-1
"watch dismay say least fail communicate force marry far fetch ask grand feeble mind wait whole do convince not worth save",-1
"bad see start get up tell leave happen do not think understand just bad go understand not documentary sell dark bad misguided actually just remake old long content say least start go say wow be great do not make follow almost as ridiculous more boring normal laugh come up ludicrous hear not laugh laugh poor easy as part most suppose serious revelatory know expensive see many cheaply independent set apart see lack sensual memorable make where look leave just pay torture redeeming get actually think good apparently previous get walk have destroy destroy too",-1
"watch terrible outdated confuse combined make more interesting talk as treat really painfully boring read very few appear most real account cheesy act very often very often mildly outrageous far fetch do not like write wish more written educational funny suspenseful end up boring far fetch old no take watch just fine not see",-1
"acting bad have see totally unconvincing overlook interesting not be sort bad fresh animal good",-1
"sixth decide great make entire terrible watch write talk talk actually somewhat interesting be not everyday not subject twice make well new like be still try",-1
"sad think little bite more there play funny have hear do not try very hard sound sarcastic be say go jealous wear retard practically ignore second half favorite sound use exact",-1
"as far as tell early post currently available few ago value pay grand tax bowl disposable do not shell buck super Swedish limited feel think well worth start argue clearly worth remember say get",-1
"look forward see act be not bad awful unrealistic disturb main husband hardly believe regressive be enjoy see beloved big not suggest be terrible be be name",-1
"go low hope charm see sadly be get cover familiar high plot convoluted supernatural add little well wear act good overall appalling blatant apparently unfulfilled married procreate couch feminist worse still shrill Jewish black still live home gratuitous torment ashamed think represent abash have bring broad cruel",-1
"read look amusingly disturbing know funny suppose frighten not funny horrific fail make extreme expect do not much not good least be not good negative",-1
"pay curtain leave positive receive horrible imagine high make receive receive ask leave believe least enjoy watch bad outer do not fall act direct bad virtually enjoy watch bad amusing view have waste",-1
"do not know possible bad label sound promising think cast least able left go wise",-1
"look enjoy just video inject live nice interesting entire say good know watch worse hope good never achieve urge keep grow grow see probably yet second feel walk entire act main pitiful want walk just awful sit again try hard backfire say stay act applaud well written start bad get continually bad direct special act suffer greatly phantom good act not say great avoid pay wait video",-1
"see free walk pretty horrible try too hard act horrible disappointed feel respectable not far wrong hope tell not release lure free turn usually be very easily amuse tried innovative creative film throw many fail be not usually picky usually do not feel warn not watch register just tell",-1
"short completely worthless make early think future interesting compelling prevent suspend just flop apparently whole green suppose impressed as soften obvious hide difficult sharp green wash relevant reduce visual do not understand consider render break ridiculous retrograde lower really bad do not measure up ancient Jurassic simple plain very prehistoric not explain horrible not believe do not just walk base not convinced heroic mean save personal yeah be great very little suppose want lock vault remember entire robotic do major excellent capture look not capture not kill do not know bad do not know connect therefore indicate do not know yet secret contain appear fairly complete file blank describe know mysterious blank burn give new identical old yet force very odd look bulky suddenly original far suppose suppose exhilarate produce interesting remotely exhilarate happen act be suppose impressed bad British be not annoy think probably good do not single be not do not rise just bad annoy be not compelling try ignore disassociate real not believe get average compete forever",-1
"enter captain expect good nearly review positive look entice convince needless say actually do not feel get bore poorly write get steal understand steal steal more importantly do not steal steal just literally show wizard begin set up not elaborate steal needless say original spin old literally just rehash see reminiscent old recent silent martial use countless most recognizable recent maul phantom subject actual most completely wooden entire blue fill frankly no excuse poor act understand visual not try finally real human nearly friendly show count attack entire not expect run main prevent connect really be not worst do not wrong modern try justify special artistic fall flat",-1
"explode crash base present adequate truly terrible sincerely doubt paramount recover remarkable fail achieve let be combine german be modern dominate not bludgeon sheer too many fake too many unconvincing too few real painfully dimensional float moreover groundbreaking seamlessly combine generate human stylize intriguing instead flop small meet most important use quite simply amazingly poor just little be not picky do not glide protest cry stylize be not suppose let just say set integrate real set standard ironic do solid reintroduce create unique new york yet repeat fall short hard mention act make positively ill spend hope dissuade make do",-1
"hyp think amazing old set past just show expect fade dreamy light pass just go basically try past do not mix very well special actually blue work too many exactly do say be great do be just do not help do not understand agree produce do not understand willing be almost as forget read fine revolutionary be very upset paying do not waste",-1
"give instead awful deny many stunning go special be not enough save tone washed many new there old ok get entertain interesting not sleep awful dimensional slow move pretty look ultimately as whole quite boring not recommend",-1
"shoot good give see passionate well craft independent damn open fill progress slow plod vary too much do pay do validate yes dear see make see turn redeeming peter standard especially dog go try spiritual succeed front bad",-1
"watch be look give play blurry not hurt want leave have not take not say accomplish look just touch still need real real set real use appropriate not entire",-1
"possibly well awful have see long rife amazing special stud cast infinitely likable race overused esquire great have key play dashing melt not make flippant boyish good not save slap say good just more less grate whine not quite sarcastic old too much play stereotypical comic know expect more similar play play well late phantom star rend know mean grace incredibly hot admit just few short manage rise tired deliver more riveting dry dimensional plot steady old basically just monotonous good rapid second give enough not guess eventual figure key well pair captain apparently reunite bitterly end be not much charming annoy mismatch finally come mutual surprised really care appreciate enough dress skintight intriguing sepia serve have essential great fall flat face not worth pay",-1
"consider comic adventure contain little good say depend not recognize do not think true captain pay entirely different especially experience almost completely devoid magnetic know prevent walk not run long look unnecessary fall leave expect certain include good keep up do not expect necessarily make do expect thrilling almost remember pursue wing reach huge well come perfectly safe reach fly mean unnecessary forbid fly let know know give fine play pretty flat show capable great handle little more have give do pretty good consider basically waste great many distract work good use fantastical use create do not exist scientific magical spectacular use substitute natural disappoint real do not forebode real do know quite deliberate be not necessarily suppose real not feel just do not weak thrill dramatic still enjoyable as predictable do not most notably draw accept most definitely do not like similar take comic original flash green come ripe maybe well more well know fully realize make much good hard bad",-1
"visually interesting fall flat tedious wear thin burnt contain bad see big keep take think dog many scream wooden save snappy top black white sorry help colorize black just big dull again",-1
"amazingly simply bad deep very special look interesting result whole shoot annoy soft additionally use as say never stop terribly simply terrible fresh just gob take old just exist save not entertain",-1
"lack spark big lead whatsoever bore annoy interesting do not enhance tend detach happen feel real fail create real need good well act good keep think know have work ignore critical think praise want want succeed though fail many different",-1
"have try start do else be downright bore act terrible write dull obviously be stiff want old appreciate nod flash use work paramount write use blue tell never interest later paramount right forget blue not entire not forget terrific easy remind high too bad have work skilled funny get be not",-1
"feel maximum blue never really just feel weird act horrible be obvious blue wonder run look bang watch sit advance warn come blow up yet again fight entire be fight very take finally",-1
"give not understand great Italian stupid ridiculous involve unsubstantial not interesting too long too boring hope change radically",-1
"allow cast nauseate not bad right horrible redeeming play silly kill kill declare null void pathetic give up turn awful lower do not waste not miss",-1
"not yet decide replace bad see ignore dodgy low value appalling absolutely go want work complicated simple do not appear little as proceed play valuable narrative main act reach be do not happen any accept occasionally need rewrite unfair adapt come spend most explain supposed happen true rancid squeeze yet pointless just allow cool real",-1
"there low bewilder depress sit rancid warn do not want attend sit catch up sleep explain idiotic cheer appear grow reveal have not really shoot dampen sincerely hope involved hang positive mainly unintentional humour main feel relieve manually tell ear explain conclude thus rancid want",-1
"well say have see still wonder all really dodgy move look away screen feel physically sick very very strange many know get free pay make forget",-1
"okay be not really many great recent American straight do not normally come do think do easily convince just so have get be cute pretty good love have get be not cute cool mix really mediocre few forgettable brain presto have get bad new believe be gonna hard make as bad unnecessary bad worst yeah get sound great sign",-1
"hope go least watchable weak say least expect lot more consider up wonder include least do not pay rent good definitely complete utter",-1
"confess have see few up bad troubling throw disorient distract really poorly imagine wish gather not disturb sadly sit",-1
"see bad take swear second think low good play cockney posh English foul mouth unlovable lesser play dim Russian maybe talk high avoid",-1
"cast not involve hasten add reckon be just qualify do very bad wooden act awful cast wrap be cast bizarre almost comic possess bad Russian as leave screen drink obviously not sit again",-1
"how gather respectable young British come up pile filmic horrible annoyingly hectic awfully edit gruesomely badly act try painful different equal fail read favour spare hit be less painful more",-1
"just fellow decide miss few second act make expect enjoy redeeming whatsoever begin finally get blow away very unexcite not believe waste give homeless get",-1
"truly abysmal lock stellar terrible many top British sign up bribe miss go forever ever have not pay good have turn not bad see go truly pathetic use loosely feel sue call lose nearly right definitely bad see remind do not truly awful",-1
"not waste write much further indescribably bad great many start very uninspire cockney wide bear very quickly descend utter pretend hidden awful just kid watch pull yet stick mind easily most terrible see go amusing appear as second thrust light actually film absolutely act whatsoever recently join have see appear require acting whatsoever remember whole just release never hear unpopular disappear fast rightly rent advise instead pound red hot socket probably lot less painful watch",-1
"there impressive unfortunately do not help major never understand ask use not obvious not convince just not be not much well Russian wrong good act never convince major guess involve full just not wait ridiculous do not watch",-1
"quite simply bad damn not British work not do feature good cast British go wrong do not know simply do not care enough engage terrible deserve all warn stay away rubbish apparently write well evil thus lead encounter Russian dodgy stupid very stupid ask still want good watch usual lock peak contemporary British",-1
"really not bad think bad least nice occasional good stroke nod just laughable terrible poor awful know not think single recommend be not too long want worth far more enjoyable much good assume incidentally need complete not buy terrible",-1
"give elevate as personally appear offer immortal drink feel speak more convincing Russian decline speak slightly know end up back quite frankly dear do not damn speak appear rancid as heavy instead go count lucky connect spend whole south wale hot island no tell actual all concur appear swear certainly bad have end up naked most dreadful still positive get chat break yet release not welsh various inappropriate awful visit show up realise",-1
"British rapidly swamp bad late early more desperate do great pearl rancid brazenly plaster quote good omit point release look be hard imagine get unite briefly consider cool brigade merely guarantee confused confuse never explain no really know simply do not think set up homicidal Russian be never clear ask crooked Irish expect kill fail increasingly confuse shout terrible sleep be ludicrously accent Russian keep say do decent Irish prove just play great do not mean be good come most convincing come know deep fill polish strange veer western fail completely cool be aim curious almost plot less all sit",-1
"feel rancid complete thin confusing prestigious terrible extremely questionable somewhat experimental see try convey just more difficult most annoy rancid almost entire dictate good be not act probably most convincing come admittedly do play stereotypical not up lose sleep certainly good spend hard earn",-1
"usually try construct reasonably well argue not believe get past appalling act very dodgy just awful pace scrappy good do not remember quite bad pretty as just kill quickly as start no bad",-1
"read pretty neat not great entertaining have read not slight go still stretch literally abysmal not digest fish good never feel angry come close never reach utterly putrid nauseate do waste witness human unable look feel angry be unfair let apologise fecal compare otherworldly evil rancid plain simply",-1
"where begin as bad cast act dreadful no just say pay poor head look know respect poor see little usually bad be not available however really start think give be not happy finished go open cheap fail dismally spread most just not feel short change watch come round video few make sure pay watch deserve not crack up walk set retain cinematic foster arrest do no favour halfway likeable busty consider use act pretty low begin be not bad consider obviously limited atrocious want hear say right require",-1
"recent subject chosen achieve more bear grow modern watch totally lack long utter happen happen meaningful happen act vaguely purport historical happen attempt realistic political slight especially social set 21st read little know dark not considerable know much learn simply not bother wish vote",-1
"bad have see pure develop feel watch schizoid individual borderline just terrible most generous see produce not live whisk mental give anti psychotic simply allow redeem try speak more convincing worth",-1
"far worst not hear originally suppose title change create think happen include suppose do not work anytime good happen toast certain just introduce think more obvious make be enough",-1
"dreadful dodgy more act hammy open all do not know corny get smoke dear dear awkward force male dress try explain throw overly contrived unintentionally funny be enjoyable not expect special soon",-1
"search sunken south Atlantic lead territorial cute little hungry face merry begin excavate old Spanish fill gold engage small push shove argue listen annoy tip crazy convict complicate battle as get get look least wear exactly wear naked earlier remain excellent",-1
"ok huge black long disgust see much call original black not be correct black learn chestnut gray have set wrong set be as well ship do not sound quite right suppose further appear geld remain make appear relate previous cute big",-1
"understand sit many do not particularly hold appreciate constructive receive suppose encourage monitor always understand hard fathom allow complete bear technically sound edit horrible sound dub unnatural personally hate doubly awful consider as though write old act remind thankfully very short come video measure adult bad positive far determine deliver long as right let walk give lose do not worry inevitably approach wild win just know favorite final leave be okay disobey think right",-1
"have see include see not stop think give make awful submit be not boring awful as well bad have see",-1
"just plain horrible do fall deliver read poor edit horrible mix tough up place really go do not think say not bad least suck more deliver start be not dead awful old definitely read seriously horrible be not project later do not watch cancel suggest reconsider want watch be good gouge again",-1
"very bad western mainly historically inaccurate instead jack live die fictionalize know mysterious bad good horrible very little lousy act completely waste never know portray mysterious real very good fear local hard drink drunk fight insure never terrorize again lynch ignore warn immediately horrible not recommend",-1
"perfectly stupid think dance begin mock do begin stupid predictable fair as well beat",-1
"overlong be not capable make real learn love big certain dialog bad cause often absurd play lead behave retarded retarded make clearly not intend tell early learn hide certainly explain autistic suffer basically walk be not quite credible give occasionally dull sleepy not surprised late rarely work like",-1
"first do not know believe let be assume all know want manifest correct instead tedious ridiculously simplistic documentary human search high low engage human happen say almost human be actually direct human theorize smile not mention wag mean disgust far dress human wear expect insightful documentary want learn emote instead fall pedantic anthropomorphic add celebrate enough turn do not end film not wild experimental bar crowd sterile cage particularly sobering happen begin quick say want obscure psychological shudder imagine separate give prove crave experiment smug pat reach brilliant name remain thus brief again bar lean concrete lackluster personally do not need further experimental apologize entire",-1
"deserve original combine unfortunately fall flat big be commit camp moralistic commit spin grave horrible turn lovable unbearably innocent most rude most likely speak incredibly shabby disrespectful beautiful",-1
"probably bad seen bad acting bad bad compare mainly approximately interesting much better more robust direct still be direct well not original terrible possibly environmental nuclear live medieval special live human be need fulfill stop build appoint try stylish fight fly high leap far fail miserably attempt recommend most new bad ever relate recommend think be very underestimate quite high entertaining not stand rate",-1
"just begin say really not be not be not logical many be summarize say bad many many more left tell hard kill kill single just pure kick be not surprise lead positive really give great watch talk recommend watch",-1
"as bad as come however force many great southwest include many most breathtaking start most film film call",-1
"once amazed bad make kind crap absolutely include act amazing",-1
"however go android long play ridiculous leave unanswered dreadful most poignant able as get no do not wrong not strangely suspect written however not however disastrous easily most enjoyable give far more human inexpressive long play miscast provide few slum waste basically baffle wonder think good dismember fight worst thankfully yet materialize still bad",-1
"talented not muster decent bleakly talented lack convey very concise clear fulfill concentric too contrive poorly execute draw overly long run too melodramatic reduce frail disastrous incoherent gratuitous carry just supposedly try never feel convincing never feel",-1
"need make truly awful make go wish sue luckily produce severe fall asleep create spend watch grow partake wholly awful far too much spend really wait carry frustrate not sell let die",-1
"there rental be run fool moderately well know reasonable nice curly haired be all want maybe happy be still",-1
"promote read be incredible think deserve make have see just invent do not think enjoy stop watch look knight high well involve erase resume many come love turn really tell watch pray",-1
"never act just usual annoy untalented get fat still look very short dumpy ok clearly more holden good certainly prove know whole incredibly slow go far too long all too young lightweight age convincingly poor make up look ridiculous just pad obviously age",-1
"as big equally boring will not float actually look bad wrong wrong wrong unique remarkable give believable climactic display remarkable as usually do not remember comic usual make say male discernible provide final just little pop up periodically discernible random shoot do tackle do make excellent rid unwelcome spare start second not miss",-1
"here be yet blasphemous European relentless brutal catholic not catholic actually win foreign be probably religious look extremely weak main care more be portray dominate love overact play renounce marry feature turn seduce seminary study say be agnostic mean blasphemous excellent secular progressive worldwide not just",-1
"recently watch think wonderful as do good foreign underwhelm maybe film fall beautiful eventually fall good many aside feel really place certain bite preachy be set go cutesy strong independent not really associate",-1
"there love normal admit really enjoy honestly say not stand not just see most see many most famous feel most overrate annoy delight bizarre often yet receive average never sit love international generally leave cold see small actually watch predispose see be not surprising often praise be do not believe think many abound not say not weird watchable manage make sexually compulsive completely boring small take lot work make instead cheap sexual choreograph silly annoy bury much look know many leave completely bore sterile especially all poorly dub look sound unfortunately not wrap up boring sexual really be not watch interesting sexual show dull look amazingly like young consider previous horribly abuse truly hate have act read tempestuous well turgid interesting do not say do not warn",-1
"explain give possible simply be hard impossible unbiased probably give follow not fond pointless be disgust pretty terrible possible contextual watch call historical probably more happy more possible historical be gory automatically not rate bad not really tell comically bad mean simply bad be enjoy bad acting bad bad too urge see really bad save be definitely do not match wanted want watch terrible definitely do not mean",-1
"mean pedestrian forget interest happen well suppose mysterious vengeful torn there instead be common single flat wear think early cast earnestly all American laughable more productively cover think really titled contractual many talented sleepwalk slow move predictable derivative",-1
"good know very thin state just wait try pretend be not happen",-1
"be proud good produce recent be terrible however lead majority Danish lose bad no longer trust as result stop know be wrong hold unfortunate let terrible hyp just add Danish furthermore wait come very little help unshakable have waste accomplished social particularly enjoy usually funny though generally play work be partly be mostly redeem do good cast never succeed make credible much worse however make turn break tell make understand go open very sad visualize main low bad tell good suddenly feel throw bridge symptomatic little resort low communicate tell instead show thus talk loud purportedly catatonic feel not allow later abruptly introduce quite possibly convey remain unknown fortunately point be roughly care let call act frequently be sum up sad big no bad herald cast",-1
"as long be be think be remember specifically do not remember work feed steal watch probably happen meet show explain be probably specifically view claim bad be not difficult prove wrong just look bad",-1
"massive get bug have see pretty much outstanding really bad easily bad have see when stupid go ok have aim well be insult have never see predictable repetitive slow be finally feed up relieved bizarre think be not be serious be hard tell be try accomplish effect yeah have never see be big appear bored look say bad",-1
"allow old manic write absolute redeeming maybe hold narrative entertaining hold nothing make waste not enough yet feel up well agree cold maybe more interesting uncover die minute main deform not full",-1
"visit old pay total not mention ask return special leave force watch great prove sick cold see suppose work make no more like again no more write happen give",-1
"have endure past consider bad seen resent have explain not bad mock Russian inappropriate contain sexist imply drink talk fly needlessly use twice largely smack think proud rise be just crude badly animate more badly write not worth waste",-1
"voice voiced always hungry big want encourage wait historic very well actually look do not however really be not take be not really impress do not look resemble fly especially fly unusual blue gray distract cast not bad be not good many focus more write certainly write young comedic make young see understand mean not follow think completely ignore main hate well know pop up screen explain fly do thank sacrifice not not entire certainly just save rainy",-1
"do be well most fall flat as think well be gonna do not work hard be be absolutely draw dimensional just as much as draw dimensional dimension main show dimensional eat absolute very end watch very robotic historical come good call main announce actually do just wanna tell east do not exist be",-1
"okay few ago think good make fly stow away go do want do far as tell launch general pretty good give good always do popular fly still run strong pretty effective be not generally good fly kinda mediocre late throw fly African fly giant black look more grub human head suitably gross squelch certainly do not rely offensive outdated include mostly useless female racial evil fat want eat gross aim blow wonderful sneak educational content do not physic right lunar not bother read original public instead write like point",-1
"fly moon bad animate have see long be say take animated generous trite act atrocious too cute sound passable release big not get be ok mildly stimulate have see much well past fly away screen most interesting tiresome 3rd 4th say though pretty cool be not too crazy bad",-1
"advertised almost go very high sad show clear be not ready big not think good good subject say loop just stare well really see have get shade bad",-1
"make international real set nervous cool bad temper see be well rest just repeat again no climax dramatic good act not bad just go good character altogether make good",-1
"very sad really happen bad guess have just copy think let be create do not succeed run really good maybe sneak have see real have see have see advertised local hope disappear soon",-1
"see have not premiere remember do not remember never hear quite neutral not know expect brilliant be ahead play be long stop rise be help realise entitle soon as start notice much swear occasional swear however annoy express come naturally however cast non English use arrogant aggressive quickly lose count many use just glad hard look",-1
"craze add ascribe most extreme most fundamentalist call maybe involve interview add militant film know ultimately suffer poor value most basic do not waste just turn listen free intellectual",-1
"more effective persuade be Jewish read editorial present palatable prove persuasive offer possible oppose viable few dubious make ineffectual thank not want believe racist good hopefully cautionary actually read see",-1
"be pretty ridiculous hope many expose live bear religious teach cherish contribute very dedicate stress educate prepare contribute know many all travel meet believe hurt not accept wonder sad use represent whole less sure not represent many more simple small use outdate not literal respect order pursue personal call",-1
"contain outsmart confuse manipulate be do really believe American dumb believe American want know do not let tell read decide say true false use lot audiovisual direct manipulate not relate use prepare public do not really understand be go misplace original content do not think exact",-1
"documentary loosely apparently summarize try violently do not admit ignorant lie interview ludicrous sell willing let think west know more aim mental look actual current east provide multiple view qualified",-1
"use never want involved documentary many hardly know say not Muslim Islamic know enough shed light obvious side espouse begin most see anchor few valid surround debatable certainly west need know build small radicalize incredibly mislead really documentary fundamentalist more more objectively explore raise documentary help positive present documentary focus middle east more live outside more live believe not live use documentary questionable watched view strike warn use know good suggest say read instead reject know decide reject anyways mention inherent not true true much come recognize call normative obviously normative interpret many but mean good consider right wrong present Islamic unified follow simply not true many Islamic range progressive modernist fundamentalist interpret similar accept use serious determine accurate real applicable indiscriminately pick choose want say do realize not shoot know not just understand arguably feel answer wrong feel answer",-1
"not obvious view recommend present non lack completely fail human say many devout require interact non able realize not human feel agree comply much question need healthy do not swallow think specific research perpetrate many wise believe not never read not Christian intelligent discerning quite disturbing view remind more just evangelical too watch not enough need more think present evaluate fit base more say video common political indicate definite",-1
"not relate fail engage either intellectually emotionally aesthetically dialogue very dense not connect care be find hard much be positive have read understand properly need familiar more obscure catholic admit probably unfamiliar fine see many deal religious touch still universal human do not rely specialise",-1
"talk pretty bad star never see star try heavy as try use make big learn hard do do go good be up not believe get cool pay young make big real try too hard incorporate too many interesting fall apart poor know maybe pick up fumble do not waste want hot young",-1
"probably good make address white main aspire new york easily turn make hard seriously green constantly reject cast obsolete too new york look big blonde dumb come easily be willing succumb falsify unfortunately new pacify act subscribe white willing easily forget particularly turn young black new make see principled initially sudden loose couple abrupt hardened obsess able noble ultimately reveal serious too quite annoy forced recognize come too easily psychotic interested be new blonde be lack much most just walk talk just suppose fleeting random draw really little ungodly involve very little important much begin introduce obviously later break act stem constant do willingly change accept least good waste very little happen seek irrational not enough",-1
"be basically dopey hack not land gig strange do dumb blonde act naive act laugh many be inadvertently funny break sob say how crying dye blonde act make play too play stereotypical right dumb funny",-1
"when watch fresh interesting noticed try teach behave good bad predictable main not interesting again smart beat old do not understand fat super modern work use big activate super activate different decline main learn behave human",-1
"now however appear late watched inevitably appall generic stereotypical really make African American speak Asian vibrant squint do big constantly complain unrealistic predictable gross disturbing heavy stab allow explain young teenage teenage mutant afoot not mention abundant racial stereotype do not start just say be hide quite dirty seriously do not try watch especially",-1
"truly awful witless often embarrassing make routine almost nonexistent merely highlight popular include count get standard warrant do not dance little strut patriotic most interesting occur appear play stand awkward deep south segregate travel see harry carney identify rush do bug wiggle well do many modern especially jazz homage sad well unseen",-1
"begin fight significant prod design try young enlist make appear cool far sloppy imply devoid good lie listen far too young participate think more bare musical feature lead think most naive know more go overseas wacky portray sure mean view not help wonder love fight amused repulse love",-1
"say influence dub original consider inferior entirely possible apparently new make not read corresponding be familiar Japanese lack cultural potential minor ahead usually darkly ting like do not enjoy start mildly intriguing tedious finish let be start probably most severe unable formulate complete be not shout other usually grunt leave most entirely underdevelop dimensional do not help least few interesting say develop away suggest grunt augmented random pseudo philosophical sound vague uninspired deep meaningful haphazard throw random various whatsoever little intelligible no more begin overlong final consist escalate not be wrong nice be all long be consist little more turn no readily apparent resemble bizarre far resolve explain feel be just look be sure just lot admittedly imaginative shape quite interesting unfortunately be tired want watch animated intelligently adult be sad say be more likely south",-1
"romantic nth male Russian speak never shave dull dreary depressing foggy overcast badly light bath weird blue yes know be white look haggard shabby dirty bony look quite ugly unappealing greasy bad spend naked have well die desolate predictably dingy call die well be really keep suppose not linear explain non really pay do not feel have be take expect join tell dirty speak ask too much pretentious all desire bourgeois shoo get",-1
"like ramble little spice kinky lead do interesting not enough add up much more mildly interesting essentially social male Russian gay develop not clear expect accept core basic honest truly love show gritty unpleasant want believe seriously damage really quite normal help quite unfortunately portray real wild real spend much just",-1
"complete be not bad just bad feel needed sadly able embarrass whole poor cheesy moral do not mind watch vastly misconstrue want cheesy fictional",-1
"be not unrelated conceive poorly assemble look unedited dim old mini extremely abrasive greasy dead nervous probably shoot creative further do do not bother try see European praise true complete shoot cringe unfortunate endless pack pass much have shoot social",-1
"when start watch look kind subtle soon dawn train slightly more interesting stilt boring not do not film try portray interact be just very boring want analyse well actually buy train realistic not watch sit watch",-1
"remember read live not know always want not well know wanted want all do beautiful star have fine least have know miss drive bonkers build begin get up turn get be Canadian stick harmless awful talented Canadian die few afterward many argue effectively die appear cold fall despondent die too",-1
"cry loud get lame have see be sorry normally awesome involve brainless sleepless deliver more subtle somewhat more mature deliver tedious be never again thank very much be bad enough main emotional actually have know good maybe enjoyable enough just play annoy throw wind literally good irritated tell more least be not as dysfunctional serendipitous be annoy feel be nothing more fate utterly tiresome be sure more likely enjoy not engage chaotic make more complex responsibly live all here be live happily wreak respective not mention just",-1
"cheap erotic finally make do not straight haze borrow heavily come evil dead still manage enough make watchable just barely character wooden thin not act pulpy be bored eat watch be leave weird nutritional",-1
"truly dreadful terrible poorly act amateur dead not nearly good take make good do not visit come make big never end beautiful not bad want be avoid",-1
"believe waste watch terrible keep hope go good wrong abysmal act extremely poor special awful not beautiful revive bore bloody however lie quite memorable Asian say lose please not waste prepared want good laugh maybe",-1
"have not see discover small do not carry however really want say be actually do base main completely different artistic grant real totally endorse cure never practice represent think be laughable various write legitimate say historical actual do not waste real experience glorify",-1
"very weak enough make happen too talky not enough gore slow pace get just want shut up die as quickly possible do not listen very mute stiff technical high make hard understand say most again call overall well tell short run obvious homage evil dead good more subtle more bald face well still light very well",-1
"do not watch do not bother disappointed say supposed good sleep little just bad good old be not say much be horrible awful unrealistic honestly say unemotional confusing furrow say just too many loose hole just absolutely horrendous",-1
"get favor feel sorry constantly compare just feel harsh realistic really bad not really be ready big",-1
