@RELATION donnees
@ATTRIBUTE text STRING
@ATTRIBUTE eval {-1,1}
@data
"sure this movie be sappy and sweet and full of but it be entertaining and that be what I watch movie for To be entertain Natasha be stun even with the short hair her smile be radiant and her beauty ca n't be disguise as for Michael Vartan I be sure the woman love him the two of them seem to really like other in this film I do n't understand the comment that there be no chemistry between them I guess we see what we want to see Olivia and Michael be fun to watch even if 's British accent do creep into her supposed Bronx speech To tell you the truth I have n't really notice it until I read these comment but I go back to the and now her dialogue sound more British than American to me but she be ideal for her role with that one exception it be a story of two nice people who be get marry to significant other but who find their soul mate in one another it may be an unlikely story but who say movie be all suppose to play like documentary it be no more unrealistic than any of the dramas that be screen every hour on the tube that be why we watch them to escape from the humdrum of daily living for a short time and enter the world of the character on the screen I think these actor do a good job of it but hey I be a sentimental guy who tear up easily do n't get me wrong though it have to be a sentimental scene and this movie have plenty of those I give it 9 only because I be save my for that yet unseen super magnificent movie that I know will come along some day if you see it advertise as come up on the Movie Channel or or whatever make a note to watch it I think you will like it",1
"a beautiful postcard of New York the thing I enjoy most be be able to watch this with my whole family and not cringe wait for a stupid toilet humor joke to appear it never do my teenager like it too my son for Natasha and my daughter for Michael Vartan My wife and I comment that we could not remember the last time we could sit with the kid and enjoy something this film tell a story that feel comfortable but not old or do the ending come with a twist which we all like too if you be not just a cynical person and have be willing to let a story unfold then this be for you as a guy it take a lot to hold my interest when it come to romantic movie and this one do I recommend it and we need more of these film to watch",1
"I have look forward to see this since I first see it list in her work finally find it yesterday 2 on Movie Channel Jim Larson 's comment about it be a sweet funny story of 2 people cross path be dead on Writers probably should n't get a bonus everyone else SRO for make the movie anybody who appreciate a romantic Movie Should See it Natasha 's screen presence be so warm and her smile so electric to say nothing of her beauty that anything she be in go on my favorite list her TV and print interview that I have see be just as refresh and well worth look for God Bless her her family and future endeavor this movie do n't seem to available in or video yet but I would be the first to buy it and I think other would too",1
"I catch this film at a test screening be very surprise to find a really sweet and fun story well act Natasha be the next Julia Roberts the male lead be Very funny film take place in the good location in New York Made me want to go there I just see you have get mail I think it have To be You be a much good story fresher it be clean and great for whole family I think it will do well audience I see it with love it a definite recommend",1
"this be the first Michael Vartan movie i have see i have n't see and i be curious to see if the guy can act he sure can and be likable in this movie Natasha be of course gorgeous but she be usually in more physical and action role so i find her very good and lovable in this role of a schoolteacher some of the negative comment i read be true the movie be full of and the story do n't ring true at all also even though every character in the movie remark how good they look together i do n't think there be screen chemistry there however i enjoy this movie the locale be nice the character be likable and goodlooking and the support actor be pretty good if you be expect to see a great romance this be not it but if you want to see a pleasant innocent goodlooking movie with likable character its very good",1
"I just ca n't understand the negative comment about this film Yes it be a typical boy meet girl romance but it be do with such flair and polish that the time just fly by talk about win the gene pool lottery be as magnetic and alluring as ever who say the golden age of cinema be dead and Vartan hold his own there be simmer chemistry between the two lead the film be most alive when they share a scene lot it be do so well that you find yourself willing them to get together ignore the negative comment if you be feel a bit blue watch this flick you will feel so much good if you be already happy then you will be euphoric PS I be male from the UK and a hopeless romantic still search for his Princess",1
"this great movie have fail to register a high rating than 5 why not it be a great portrayal of the life of Christ without the ruthless sensationalism of the Passion of the Christ Johnny Cash do great thing for God which amazingly be shun and neglect in area where they should matter most like our church the film itself take less than a month to film as Johnny feel the strong presence of God guide him through it great credit to everyone involve in this overwhelmingly sincere movie which will always be cherish by its fan at least the Billy Graham crusade rate it highly enough to use it as a prime source of education for new Christian Thank Fox for produce it as walk the Line prove that it be freakish that this man survive yet alone produce such an underrate masterpiece movie be not canonize through popular vote as this production prove in summary I believe that this film be one of the world great documentary as it be forthright honestly portray and a great witness to the Christian faith",1
"this be an entertaining look at the as present by Johnny Cash adorn in black of course who sing a lot and narrate a bit also if you like Johnny Cash this film be quite enjoyable also note the blonde depiction of Jesus in this work just for fun try to think of five Jewish man who have blonde hair anyway its a fun presentation of the great and most important story of all",1
"I wait for each new episode each re run with anticipation the new look of create by SG 1 be a wonder that I hope will never end To combine the past with the future be a new twist that be fascinating to me Season 9 should be a thrill in itself I wish that Richard Dean Anderson would show up more often in the new season as I love his dry wit as much as his temper tantrum in his character as Jack O'Neill the other character add their own uniqueness to the show that make it a winner season after season you cancel this program in the next three year and you make a serious mistake also you need a big role for the they be just too cool",1
"I take a flyer in rent this movie but I gotta say it be very very good on all front script cast director photography and high production value etc Eva Longoria Parker be head and shoulder in Rom com above bad actor such as Kate Hudson and Jennifer who mug and call it act thunk it Parker and Isla Fisher be in a class by themselves in this regard and should try to hold out for project as good as over her Dead Body Lake Bell be excellent too and this be the first time I have see her and finally Paul Rudd get to shine in a really good movie instead of lesser film a movie like this never get its due from close minded male it be too bad as other reviewer here have note there be nothing lame about this gem no hack write or act and its depiction of contemporary L A and California in general make every scene look bright beautiful clean and otherwise outstanding in every way never before have a movie make L a look so good ah what a little talent and a lot of caring can do for a movie I wo n't divulge the plot but as a long time and hard core atheist I be willing to suspend disbelief and buy into the supernatural theme in order to enjoy an excellent and light heart piece of entertainment it remind me very much of the old Topper movie which be also so enjoyable this movie expose popular but otherwise hackney movie like for the mediocre and overly sentimental crap they be we already know the public taste lean heavily toward the mediocre some of us save our praise for the truly worthy however if you have enjoy other overlook gem such as into the Night with Michelle Pfeiffer Jeff Goldblum and Blind with Bruce Willis and Kim Basinger American with Williams chance be with Robert Downey Jr Christopher McDonald and Cybil Sheppard make Mr Right with John Malkovich etc you will enjoy this a first rate job all around even if it be kinda hard to believe a straight guy can pretend to be gay for more than five year but even that plot device do n't detract from the movie 's overall excellence",1
"ah I love this movie I think it have it all it make me laugh out loud over a dozen of time Yes I be a girl so I be write this from a girl 's perspective I think it be a shame it only score 5 2 in rating too many guy vote it be far above other romantic comedy just because I be female I do n't enjoy all chic flick on the contrary I prefer other genre romantic comedy tend to be shallow and not as funny as they mean to be but like I say this movie have it all almost in my opinion great script good one liner fine act although Eva Longoria Parker 's character remind very much of Gabrielle from but so what it be awesome I will keep this film for rainy day day when I feel low and need a few laugh",1
"this have a good story it have a nice pace and all character be develop cool I have watch a whole bunch of movie in the last two week and this have to be the good one I have see in the two week Jason Bigg 's character be the good though even though it be small it be cleverly craft from the very begin this may be a romantic comedy and I do n't like most but the write direction perform sound design overall in all capacity just be really think out pretty cool this film score pretty high out of all the movie be I have see lately and the rest be big budget or good publicized good job in write",1
"look it 's Eva Longoria and Paul Rudd in a movie about a dead girlfriend haunt the new girlfriend it be Gabrielle from and the guy who wear sex Panther cologne in if you be expect a Golden Globe nominate movie then you need to rethink how you look at movie however if you be willing to suspend reality for minute and want to watch a funny movie then you have come to the right place the character be all funny they work together very well the real match up be Paul Rudd and Lake Bell he be as funny as he be on friend and she be funny and good look all at the same time I go with my wife she enjoy it and so do I",1
"I would have give this otherwise terrific series a full vote if Claudia Black have not continue on in it her inclusion as the silly Vela have bring the series down in my estimation To bring her in as a regular at the same time as include Ben Browder to replace be a mistake unfortunately we be just reel from the loss of Jack and really do n't need this great series turn into new episode of I be a great fan of the film and when the series be first announce I have reservation that it could live up to the film but after watch the first episode I have to admit I be hooked I have always look forward to new episode with great anticipation",1
"in complete contrast to the opinion of the other review this film actually be surprisingly good I reluctantly go to see it and expect to be bore by obvious joke and overact all of which the trailer have promise however after 5 minute in I find myself genuinely laugh and enjoy the refresh acting with only one toilet humour gag over her Dead Body manage to actually come up with realistically funny scenario and without spoil anything too much some of the moment involve animal be hilarious the staple ingredient of a good film be all there script director and actor and compare some other recent attempt at romantic comedy this film stand tall sure you be n't go to learn anything or have a spiritual awakening but if you go with an open mind you will more than likely have a good time",1
" Freleng 's be an excellent private cartoon that warn against spread panic induce rumour during wartime as be all the short to be show to military audience as entertaining instructional film be extremely imaginative and cram ton of idea into its very brief lifespan when start a rumour about a bombing it escalate into an eventual rumour that America have lose the war this be illustrate brilliantly by way of a long rubbery piece of baloney and several strange fictional creature who come back to haunt with ever more terrible news about his country be military be inventive fast pace and funny all of which help to overshadow the rather labour do n't badmouth the military message it stand up as one of the good of the private short",1
"rumor be a memorable entry in the wartime series of instructional cartoon star Private the film be aim at serviceman and be direct animate and score by some of the top talent from Warner Bros Terrace include Freleng Chuck Jones and Carl Stalling the invaluable Mel Blanc supply the voice for and the storey and rhyme narration for many of the film be supply by Theodor Geisel i e Dr Seuss the idea be to convey basic concept with humor and vivid imagery use the character of as a perfect negative example he be the dope the little twerp who would do everything you be suppose to do accord to Chuck Jones the script have to be approve by Pentagon official but army brass also permit the animator an unusual amount of freedom concern language and bawdy joke certainly more than theatrical censorship of the time would allow all for the great good of course as the title would indicate this cartoon be an illustration of the damaging power of rumor the setting be an Army camp Private sit next to another soldier in the latrine something you wo n't see in any other Hollywood film of the era and their casual conversation start the ball roll we observe as an offhand remark about a bombing be misinterpret then exaggerated then turn into an increasingly frightening rumor that sweep the camp the imagery be indeed vivid the brain of one anxious soldier be depict as a percolate pot while the fevered speech of another be render as steamy hot air i e balloon juice a soldier shoot his mouth off cannon style and before you know it actual baloney be fly in every direction baloney at that soldier tell each other that the Brooklyn Bridge have be pulverize Coney Island wipe out enemy troop have land on the White House lawn and the Japanese be in California the visual become ever more surreal and nightmarish until at last the camp be quarantine for and Private have be lock up in a pad cell this be a highly effective piece of work the filmmaker dramatize their theme with wit and startling energy and the message be still a valid one in recent year we have see that catastrophic event real or imagine can breed all kind of wild rumor that spread more rapidly than ever thank to communication advance because the technology have improve the private of our time be able to broadcast their own balloon juice via e mail and consequently Rumors be a rare example of a wartime educational film whose essential message do n't feel at all date in fact it may be more timely than ever",1
"though structure totally different from the book by Tim who write the original The it do have the same overall feel except for that 's style be less business like and more lyric the beginning be great the middle be fine but the sting be in the end a surprise emotional ending as you could read in several magazine there be some sex in the film but it be do all very beautifully never explicit but with lot of warmth and sometimes even humour it be a shame American film ca n't be as open an as this one where Dutch film tend to go just over the edge when it come to this subject De stays always within the boundary of good taste De tell an amazing story stretch over more than year when you will leave the cinema you will be move What can we ask more of a film anyway this film even give more",1
" De be a terrific Dutch thriller base on the book write by Tim another of his book Ei be make into the great Dutch mystery thriller call the in this one be not as good as that thriller although much good than the American remake also call the but there be time it come close especially the opening moment be terrific we see a man later we learn his name be Egon van Hut come from a plane in Thailand when he pick up his bag it be pretty clear that he be smuggle something across the border these scene be perfectly direct photograph and act a kind of suspense be create that you would normally not have in an opening scene like this Later we see how Egon make his deal in Thailand with a woman both state that they have never do anything like this from this point the movie be constantly flashback and flash forward we see how Egon still as a child here play by Erik van der Horst befriend a guy name Axel as a kid play by we learn how they grow up as friend sort of and how Axel as an adult play by Marcel become a criminal Egon in the meanwhile go to college and settle with a woman around this time he sometimes meet Axel but do not really want anything to do with him the movie be chronological in a way it show Egon and Axel as kid than as student young adult and in their mid thirty but from time to time like I say the movie go back to when they be kid and jump forward again every time we see them as kid it explain something that happen when they be adult Minor spoiler herein the title means The Cave and it be the cave that give the movie its happy ending although it be in fact not that happy like the beginning the ending be terrific the middle part of the movie be entertaining and in a way it distract our attention of the first scene only to come back at that point in the end it be the edit that give the movie its happy ending although we can say the dramatic ending be happy in a way as well",1
"though structure totally different from the book by Tim who write the original The it do have the same overall feel except for that 's style be less business like and more lyric the beginning be great the middle be fine but the sting be in the end a surprise emotional ending as you could read in several magazine there be some sex in the film but it be do all very beautifully never explicit but with lot of warmth and sometimes even humour it be a shame American film ca n't be as open an as this one where Dutch film tend to go just over the edge when it come to this subject De stays always within the boundary of good taste De tell an amazing story stretch over more than year when you will leave the cinema you will be move What can we ask more of a film anyway this film even give more",1
"De be a very good film the great plot come from the novel by Tim who also adapt this story for the screen some really top class act not only by Van Hut but especially by Marcel who mostly do TV work prior to his performance of Axel van de Graaf the film seem to kick of as a thriller and set an excellent mood then we start to learn about Egon and Axel van de Graaf and the story be reveal bit by bit in a very compelling flash back structure which add to the more romantic aspect and the character drive drama of the movie in the end this all culminate into an emotional ending that will grab audience by their throat make sure you know as little as possible about the plot when you be go to see this movie a must see especially if you like The 's original screen adaptation",1
"I start watch the show from the first season and at the beginning I be pretty skeptical about it original movie be kind of childish and I be just look for some show while wait for the new season but after few episode I become a fan I have love the character the not so stupid as you think he be Jack O'Neill the not only smart Samantha Carter the glorious woman and kid favorite and brilliant Dr Daniel Jackson of course storey sometimes not serious sometimes even ridiculous but mostly it be not about technology or space fight it be about help your friend even risk your life for him it be about we do n't leave anybody behind struggle to the end when all hope be lose about the free will and all good quality that make a human Human and now it be break a record go 10th season and still do good",1
"I initially buy this because it have SRK and Rai on the cover and I think hey another film star and Shah little do I know that would only appear in an item number in the last quarter of the film in a song which she share with SRK and help introduce his character who be in the film for about just minute be a film about a mother 's love and endurance it be a film about transformation ignorance come of age step into the know and embrace the harsh reality of life the item number in which SRK and appear in have nothing to do with the movie it be actually a dream sequence that occur while SRK 's drunken character be knock unconscious by booze he dream that Rai be this sexy street girl who show up at his favourite hangout spot one day dress scantily and begin to seduce him the title of the song be loosely translate as Love be a bitch and it be just plain smoking hot do n't miss it",1
"good movie good music good background and an acceptable plot but the main point again as his movie tend to be the man be the good actor in and can turn dust into gold nana this may be his second good performance after other may disagree although other movie be not far behind one man that will never ever disappoint you good movie although i think be a luxury this movie could have do without you can see in his movie other try very hard to reach his height and act out of their skin but this man be really something the movie be cool the music and direction be excellent plot a bit thin but the screen play and dialog again very good a must watch",1
"a strong woman oriented subject after long director Krishna 's The Power the Desi version of the Hollywood hit not without My be actress Sridevi 's first home production a story about a woman 's fight against harsh injustice the story of the film revolve around Kapoor who live in Canada with her two uncle Bhatti there she meet Shekhar Sanjay Kapoor fall in love with him and they soon marry their family be complete when have a boy Raja Master Jai Gidwani but their happiness be short live as the news of Shekhar 's ailing mother Naval make them leave their perfect life in Canada and come to India and that be when the problem start from the moment they both be shock to see the pollution and the vast throng of people everywhere they take a crowded train to reach Shekhar 's village and when they finally reach the station they have to catch a long bus drive to his village the filthy sweaty bus combine with the uncertain terrain make it a never end drive and unfortunately for them a frenzied mob that beat Shekhar out of shape for no fault of his attack their bus fortunately they get shot dead just in time before they can further harm him after that they drive to the hand Havel where 's father Nana live with his wife Naval realize that her father in law be in command as soon as she enter the place but her only solace be her mother in law 's warm welcome live there learn of her father in law tyrannical behavior and realize that ruthless killing be a way of life for him the day she see her father in law teach her son to throw a bomb she lose it and lash out against him insist to Shekhar that they move back to Canada but terror strike again when Shekhar be murder one day leave a break down alone with her son in this strange land where she be harrow by a cruel father in law her fight against this man to save her son be what make up the climax of this emotional heart wrenching film What set apart from most film be make off late be also the rural setting of the movie the only drawback be Ismail 's music which fail to rise above the script the only saving grace be the sexy item number which have be compose by Anu Malik another pat for the director come because he have extract some splendid performance from his cast Kapoor be the life of the film and have give a move performance as a helpless mother she be sure to win award for this heated portrayal second be actor Nana who be back with a bang with this film his uncouth mannerism suit him to the hilt and he have show his versatility once again with this role Sanjay Kapoor be the surprise packet of the film with a sincere and effective portrayal that stand up against both the other actor Naval too be in top form and her Pr climax showdown with Nana be praiseworthy 's cameo provide the light moment and surely he have be pull in to get the required star value though his role be not really require he have do it well overall be a far superior film than most churn out these day and the Pr release hype be sure to get it a good opening be sure to get the critic and audience thump up so what if the film need to be desperately trim by at least 2 reel to better the impact still have the power to go on without a hitch",1
"see this movie be the most fun I have have at the cinema in a long time However I be not able to say whether this be a good or a bad film because such simple qualification simply can be apply this picture have everything any movie could ever have it have characteristic of a romantic comedy a political commentary a thriller a drama an action movie a musical and an absurdist self conscious art film it be all in there add up to a myth the basic premise be about an Indian couple Kapoor and Shekhar Sanjay Kapoor happily live in Canada who rush to India to visit the husband 's parent after a disturbing news report the rest of the story take place in India where the couple find themselves in the midst of a plot of fratricidal violence at one point the story borrow from not without my baby but to call a remake of anything would be an injustice the ostensible story line take a backseat to a number of astonishing interruption include Shah Khan 's dream of Rai which come as if out of another movie in fact the two star be on all the poster but they appear really late in the film and only Shah end up be a real character yet he make up for it with a spirited and truly unexpected performance Kapoor be the one with most work to do in this film and she do an admirable job have to link up the film 's twist and turn with a show of believable emotion another notable presence be Nana who play the tyrannical father of the husband Shekhar Nana dominate every scene he be in with a scary but nuanced character the movie be not without its share of realism violence be rampant but truly disturbing in the abuse receive by most of the female character with get soundly beat on a number of occasion at time this violence be clearly disturbing but ultimately it become surreal as every dramatic sequence be usually follow by such comic and spectacular turn that the overall effect be nothing but cathartic I have see a share of release and the mix of genre and incredible plot resolution be certainly their norm but raise the bar by absorb an even great masala without become ridiculous it be a film that achieve the grandeur of a Shakespearian tragedy where the audience of the rabble and royalty be equally entertain it be pure gratuitous cinema and the director Krishna must have have a dream of a good time by throw in every trick in the book perhaps the all important message of violence beget violence and the inspiring extent of motherly love be not the thought on my mind but I come out of watch exhilarate make movie can be the most fun in the world",1
"okay I know this project India in a good light but the overall theme of the movie be not India it be the power of a warlord and the power of a mother the relationship between and her husband and son swallow you up in their warmth then thing go terribly wrong the interaction between and her father in law the power of their dysfunctional relationship and the life change by it be the strength of this movie Shah Khan 's performance seem to be a mere cameo compare to the believable desperation of Kapoor it be easy to get catch up in the love violence and redemption of life in this film and find yourself heave a sigh of relief and sadness at the climax the musical interlude be strength believable and well do",1
"the beauty of this film be evidence in the great portrayal of the power of a mother 's love the exceptional performance the steady execution and the quite innovative script the film tell the story of an Indian woman who live in Canada with her husband Shekhar and little kid Raja All of a sudden her husband inform her that his family in India of whom she have not even know be in trouble and the couple rush to India when they get into the village be shock and terrify to witness a very wild rural culture Shekhar 's family rule by his cruel highly cynical and merciless father Narasimha live a poor and highly violent lifestyle which be full of murder and terror and where woman be subservient and helpless start nag Shekhar to return home but he be soon kill by his father 's enemy when she want to leave Narasimha refuse to let her take Raja back to India here start the intense struggle which can be call vs Narasimha India be not present in a particularly positive light in this film but it only show a very tiny minority of its rural area so it may be even correct the portrayal be in my view fair and not one side because the positive side be also present to an extent such a horrify sight could be show in a film about any country in the world the location be amaze the music be wonderful and Krishna 's direction be aid by very effective cinematography and good edit One thing that must be note be the very ear please background score by Ismail it be beautiful the character be very well define though we do get to see both their bright and dark side in different portion of the film portray realistically throughout the film flow well and be an interesting and fairly entertaining watch its dialogue be superb and intelligently write and although the shocking proceeding can be very disturbing at some point a great deal of positive moment manage to relieve the tension the film 's big strength be the performance Kapoor be breathtaking and very believable as her ability to strike a balance between vulnerability and unrestrained emotion be simply incredible she display so much intensity impulsiveness anguish and determination as the mother who want to get her son back that this little kid seem to be her own son her outbreak while face off Nana which be like volcanic eruption show us how the simple of woman can become a tigress when it come to her child after this be her most powerful performance One of the great actor Indian cinema have see Nana be indescribable as Narasimha he manage to be hateful as Narasimha yet admirable as the actor who play him display cruelty wittiness and even humanity with total conviction he be outstanding another great performance come unsurprisingly from India 's most underrate actress Naval who sensitise her character to perfection Sanjay Kapoor be just adequate and Khan provide great comic relief anyway do watch it could have be good but it be definitely a must watch",1
"the movie be sub par but this Television pilot deliver a great springboard into what have become a fan Ideal program the actor deliver and the special effect for a television series be spectacular have an intelligent interesting script do n't hurt either be currently one of my favorite program",1
"What be contain on this disk be a first rate show by a first rate band this disc be for the faint of heart the music be incredibly intense and cool What you will learn when you watch this movie be just why the who be so huge for so long it be true that their record be great but their show be the top of the heap in when this concert be shoot the scream that throw jelly bean at the Beatles be go and band and audience have settle down to long and often amazing display of musical virtuosity something that few audience have the intellectual curiosity to pursue in the age of canned music by Britney and Christina What you especially learn here be the amazing thing that can happen when gifted musician be encourage to improvise try the concert out it really be amazing",1
"this be the who at their most powerful although before the masterwork who be next which would provide anthem like Baba and get again this film show the group in transition from mod rocker to one of the big live band of the 's show what be a front man be all about Entwistle steady as ever Moon be great check out the ongoing conversation with the drum tech and see him play side saddle whilst have a bass drum head replace Townsend even look like he be enjoy himself occasionally they take to the stage at no one in the crowd be asleep there be not many band these day could produce a set as tight as this and it be difficult to imagine any of the band of today produce a concert that in year time will be be enjoy as much as this one",1
"this review be dedicate to the late Keith Moon and John Entwistle the original Drum and Bass there seem to be very little early who footage around these day if there be more then let be it now a day it tend to be of a very different kind of who altogether a parody a shadow of their much good year To be fair not one of them have to prove anything to anyone anymore they have earn their respect and with overtime this concert footage for me be one of their good To command an audience of around a plus strong crow take skill charisma wit and a whole lot of bloody good music we all know of the other act on the bill the their last ever show week before Jim Morrison die Moody Blues Hendrix Free and many more the point be that whoever be there it be the who that the majority have come to see this show be one year after the Great of the be Woodstock the film and record have come out and so have the who 's great work to date Tommy the ever hungry crowd want a taste to be able to experience their own unique event to be able to Grove and Love in the knowledge that this gig be their own To do this you need the good of what Rock n Roll have to throw at the hungrily bait crowd at two o clock in the morning in late August the M C announce and a small Rock n Roll band from Bush London the Oo John Entwistle 's body suit be of black leather on the front be the out line of a human skeleton from neck to toe Roger dress in his traditional stage outfit of long tassel 's and long flowing hair Keith in a white t shirt and jean as Pete have his white boiler suit and Doc Martins that he have prefer to wear the who never stop their onslaught of High Energy Rock for over two hour perform theirs and other artist great track such as Young Man Blues all over and then as on queue Keith bait the crow to up it be a bleed Opera with Tommy the Rock Opera the crow go wild this be what they have come to hear and the who do n't disappoint straight into and never come up for air until the final note of Tommy can you me amazing To capture a show of this magnitude of a band of this stature at their peak at a Festival that be to be the last of its kind anywhere in the World be a fantastic piece of cinematic history the English only come in a soundtrack of English Linear PCM be as in the States I think you can get it with 5 1 at least check local press for detail on that okay the duration of the be minute with no extra which be a disappointment Yes for a slice of Rock and Festival history this would send you in a nostalgia trip down memory lane the moment you press play for some of the good who concert footage as it be mean to be Live Raw and in your Face I would have give this ten if it be n't for the lack of 5 1 and some extra would have be nice Thank Roger Pete John and Keith",1
"this would have work a lot well if it have be make as Mitchell in Malta at least then we would have be spare the sight of Joe Don Baker run around an otherwise scenic Mediterranean locale clad in that ridiculous look cowboy outfit not to mention act like an Old West gunslinger Mitchell be Mitchell the film would n't have suffer from a lack of gratuitous police brutality either oh well at least the comic comment of Mike and the make this enjoyable fare as an episode of MST I ca n't imagine watch it on it be own however",1
"Joe Don Baker be one of a handful of actor who be often good than his material and almost always under appreciate he have be in a ton of film either as a heavy or a hero and have the type of strong solid presence that Wallace Beery do half a century before him Baker can delivery material that would sound ridiculous come out of another actor and that be what be so great about him he really seem to mean what he be say regardless of how obvious or silly which put him in a league with Tommy Lee Jones Oliver Reed and Don Stroud it be what make the Tall work so well and that same magic be here in Final Justice This be a substantial hit in theater and on video in the and it have age a lot well than many of the perhaps well know action flick of the era by move the action from Texas to Europe there be a real timeless quality that do n't jar you away from the action on screen To be honest I have always enjoy the film of Clark who be a no nonsense director in the same vein as 1970s Clint Eastwood and this be one of his good final justice be one of the lose gem of the late similar to Man ON Fire in its true grit and violence I suppose if they remake this with the Rock a whole new audience will come to love it as much as I do",1
"kudos to Cesar Montano for revive the movie Sa be very good it have the drama the action the romance and scene that will make you laugh while the story be not that original a love triangle or make a four cornered love Japanese occupation rebellion American as lord its presentation be something cool especially it use it original language for the Filipino for the Japanese and English for the American this movie will go as one of this year 's good movie go watch this",1
"I be grateful to Cesar Montano and his crew in revive the once moribund Visayan film be hopefully the forerunner of a resurgence in this vernacular that claim more speaker than Tagalog the dialect and lifestyle detail be accurately reminiscent of this region of the Philippine the corny and stilted act of the American antagonist the other item that I do n't appreciate be the lack of authenticity in the period costume of the same character and above all his bright red kit car that I suppose be mean to pass for a 1930s roadster without those small yet glaring detail would have be at least a 9 out of on my rating Cesar this film sure beat 's Oro Plata Mata which provide a different view of the during the Second World War there be some part where the cinematography hark back to Spielberg 's the Color Purple and the storyline begin to become reminiscent of Noli Me",1
"on Sunday July the first episode of a new science fiction series call SG 1 be broadcast on Showtime A spin off of and sequel to the film star Kurt Russell and James Spader the series begin approximately one year after the event portray in the film for ten season it chronicle the adventure and misadventure of an intrepid team of explorer know as SG 1 originally the series star Richard Dean Anderson as Colonel Jack O'Neill two Michael Shanks as Dr Daniel Jackson Amanda as Captain Samantha Carter Christopher Judge as and Don S Davis as Major General George S Hammond for ten long year we watch the team battle against the the the Ori and many other aggressor at the same time they forge alliance with the the the rebel Jaffa the and the they save the world no less than eight time over the year and never give up not until death claim them and sometimes not even then as with all long run series they be numerous cast change Michael Shanks leave the series in January at the end of its fifth season in order to broaden his horizon as an actor Daniel Jackson 's successor as the team 's resident archaeologist geek be Jonas Quinn an alien from a country call Kelowna on the planet play by Corin Nemec However Shanks return at the beginning of the seventh season in June and Nemec leave at the same time unfortunately he make only one further guest appearance and his character be seldom mention afterwards Don S Davis leave the series at the end of the seventh season in March as he feel that it be time for him to go the show 's original star and arguably its most popular actor Richard Dean Anderson star in the series throughout its first eight season his participation in the seventh and eight season be noticeably less than in the early season he finally leave SG 1 in March in order to spend more time with his then six year old daughter Jack O'Neill be by far my favourite character in the series and truth be tell I never enjoy the last two season as much as I do the early episode for that very reason the ninth season represent a new era for the programme with the departure of its lead actor and the defeat of the and the in Season Eight many fan feel the series should go out on a high regardless the series carry on for a further two year with the Ori replace the as the series main adversary Three new character be bring in to fill the gap as it be and help usher in this re invention Ben Browder come in as the cocky Southern Air Force pilot Lt Colonel Cameron Mitchell the new leader of SG 1 his Co star the lovely Claudia Black begin to play a prominent role in the series as the vivacious sexy hilarious and certainly extroverted Vala Mal Doran a former host and con artist from another planet a recur guest star during the eighth and ninth season she join the cast full time at the beginning of its tenth and final season off the cast be the legendary Beau Bridges as Major General Hank Landry the new commander of the SGC and an old friend of Jack O'Neill and General Hammond for the last two year they star alongside the SG 1 faithful Michael Shanks Amanda and Christopher Judge and become valuable part of and make equally valuable contribution to the franchise Alas all good thing must come to an end during the initial broadcast of the first several episode of Season Ten rating drop considerably result in cancellation in its August after ten season and episode the dream be finally over on March what begin with child of the God end with the series finale make its world premiere on Sky One in Britain and Ireland before be show on the Channel in the United States on June in the ten year that the series be on the air it amass legion of fan and even eclipse the science fiction series Star Trek in term of popularity in certain country it become the second long running series in the world second only to Doctor who and the long run American produce series have surpass the X Files only a few month before it end SG 1 represent the cornerstone of the franchise in its success and popularity lead to the production of a spin off series entitle Atlantis which be regrettably cancel after five season and episode in August although plan for another feature film fall through two direct to film the Ark of and be release in and more be plan for the not too distant future a third live action series be also due to premiere at some point next year there be unfortunately an animated series infinity which run only from to but the less say about that the good despite the end of SG 1 and Atlantis as continue series the future of look very bright indeed in conclusion while have yet to gain the same degree of popular recognition as other major television franchise such as Star Trek and Doctor who its still relatively new compare to those two giant and I have every confidence that it will continue for many many year to come",1
" list this as for some reason but the other source I have see include the excellent program note mark it as do n't really matter except that it be quite interesting to watch this abstract collage of film and video one of the first art work to merge the two apparently in the context of the Star Gate sequence in release the same year abstraction be n't really my thing but I can take it in small dose and the super saturate optically print color and psychedelic feel of this series of flower blot bird etc be pretty compelling and quite beautiful certainly help paved the way for many other nascent video artist in the and deserve to be well know",1
"all i hear about be how poorly the animation be do it may not be up to par with what everyone expect but look at it this way Would you expect perfection in hell it be my belief that the animation be make dry and gritty on purpose it be great to see her character transformation in this movie consider it will probably be as close to live action as we will ever get I hope for a sequel very soon if we want live action i think we may be good off with Chastity or I do n't think Lady Death would transfer well to film but be that as it may it be my own personal belief that all the naysayer about this movie be dead wrong no pun intend",1
